EKF_RT — Standard Extended Kalman Filter (Numba JIT)
  Q=0.01  R=50.0  (hardcoded)
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[EKF_RT] Warming up JIT kernels... OK

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)   dt(ms)
--------------------------------------------------
[EKF] init  x=-599.6  y=1015.4
  26.912    1594     -544.3      847.7    0.087
  26.931    1595     -544.2      847.0    0.079
  26.948    1596     -541.5      847.5    0.072
  26.965    1597     -540.9      846.8    0.080
  26.983    1598     -540.1      846.8    0.075
  27.002    1599     -539.2      846.7    0.071
  27.019    1600     -538.9      847.5    0.073
  27.038    1601     -538.3      847.3    0.071
  27.056    1602     -538.2      847.9    0.071
  27.072    1603     -537.9      848.0    0.074
  27.089    1604     -537.5      848.3    0.071
  27.105    1605     -536.2      848.5    0.070
  27.122    1606     -536.0      849.5    0.075
  27.139    1607     -535.4      849.4    0.072
  27.158    1608     -535.1      849.0    0.070
  27.176    1609     -534.8      849.0    0.072
  27.191    1610     -533.9      849.1    0.072
  27.209    1611     -533.4      849.1    0.070
  27.227    1612     -534.0      849.1    0.078
  27.245    1613     -534.0      849.1    0.071
  27.261    1614     -533.5      849.1    0.070
  27.278    1615     -532.9      849.2    0.073
  27.295    1616     -533.0      848.8    0.118
  27.312    1617     -532.0      849.0    0.101
  27.328    1618     -533.1      849.4    0.077
  27.345    1619     -533.4      849.7    0.068
  27.363    1620     -533.2      849.6    0.066
  27.381    1621     -532.7      850.4    0.068
  27.397    1622     -532.6      851.0    0.065
  27.414    1623     -532.8      850.9    0.063
  27.432    1624     -531.5      851.2    0.077
  27.450    1625     -530.6      851.0    0.073
  27.467    1626     -530.2      850.7    0.076
  27.485    1627     -530.3      850.1    0.072
  27.501    1628     -528.9      850.5    0.069
  27.520    1629     -528.9      850.3    0.076
  27.536    1630     -528.5      849.7    0.091
  27.553    1631     -528.1      850.2    0.086
  27.570    1632     -528.0      850.3    0.076
  27.587    1633     -527.5      849.8    0.071
  27.605    1634     -526.8      850.0    0.070
  27.621    1635     -526.2      849.4    0.073
  27.639    1636     -524.9      848.3    0.066
  27.655    1637     -525.0      848.5    0.063
  27.672    1638     -525.7      848.4    0.065
  27.689    1639     -525.4      848.1    0.063
  27.706    1640     -525.5      848.0    0.069
  27.725    1641     -524.9      847.9    0.085
  27.741    1642     -525.0      847.7    0.074
  27.758    1643     -525.0      847.8    0.070
  27.775    1644     -524.6      847.6    0.073
  27.792    1645     -524.2      847.0    0.071
  27.809    1646     -524.7      847.2    0.069
  27.826    1647     -524.6      847.3    0.070
  27.843    1648     -524.7      847.7    0.064
  27.860    1649     -524.8      848.5    0.064
  27.878    1650     -524.2      848.5    0.114
  27.896    1651     -526.1      849.1    0.083
  27.915    1652     -527.8      848.7    0.067
  27.936    1653     -527.3      847.7    0.084
  27.955    1654     -526.8      847.7    0.073
  27.971    1655     -527.3      848.1    0.073
  27.988    1656     -527.9      848.6    0.070
  28.005    1657     -529.1      849.2    0.070
  28.023    1658     -530.3      850.0    0.074
  28.040    1659     -531.3      850.0    0.070
  28.057    1660     -532.4      849.0    0.070
  28.075    1661     -533.6      849.5    0.072
  28.092    1662     -534.9      849.5    0.072
  28.111    1663     -536.0      849.4    0.070
  28.128    1664     -537.3      849.3    0.075
  28.145    1665     -539.4      849.9    0.073
  28.162    1666     -541.3      849.4    0.071
  28.180    1667     -542.7      849.0    0.072
  28.198    1668     -543.7      848.7    0.071
  28.214    1669     -545.4      849.4    0.070
  28.234    1670     -546.9      850.1    0.074
  28.250    1671     -547.8      851.4    0.074
  28.268    1672     -548.4      851.2    0.074
  28.286    1673     -548.9      851.7    0.073
  28.304    1674     -548.9      851.9    0.071
  28.320    1675     -550.1      852.6    0.075
  28.339    1676     -550.5      852.9    0.073
  28.355    1677     -551.4      853.5    0.070
  28.372    1678     -552.4      853.1    0.073
  28.388    1679     -553.3      853.2    0.072
  28.404    1680     -553.9      854.0    0.072
  28.421    1681     -553.9      853.7    0.076
  28.438    1682     -554.2      854.0    0.073
  28.455    1683     -553.3      854.3    0.071
  28.472    1684     -553.4      854.3    0.076
  28.489    1685     -552.6      854.4    0.072
  28.506    1686     -551.8      854.4    0.071
  28.524    1687     -550.3      854.6    0.074
  28.542    1688     -549.2      854.0    0.074
  28.560    1689     -548.1      853.5    0.081
  28.578    1690     -545.5      852.8    0.079
  28.594    1691     -544.4      852.8    0.074
  28.612    1692     -543.9      853.0    0.072
  28.629    1693     -544.8      853.7    0.073
  28.647    1694     -543.7      853.4    0.066
  28.665    1695     -542.1      852.6    0.064
  28.681    1696     -542.3      852.0    0.065
  28.698    1697     -541.0      852.2    0.066
  28.716    1698     -538.9      851.8    0.063
  28.734    1699     -538.8      851.0    0.078
  28.752    1700     -539.2      851.0    0.072
  28.772    1701     -539.4      850.5    0.075
  28.788    1702     -538.6      850.2    0.080
  28.807    1703     -538.3      849.4    0.079
  28.825    1704     -537.9      848.6    0.079
  28.841    1705     -538.1      848.6    0.074
  28.858    1706     -537.2      848.2    0.071
  28.875    1707     -536.3      847.7    0.073
  28.892    1708     -535.2      847.2    0.071
  28.909    1709     -534.8      846.3    0.086
  28.926    1710     -534.1      846.2    0.077
  28.944    1711     -533.4      845.8    0.067
  28.960    1712     -532.8      845.5    0.066
  28.976    1713     -531.9      846.3    0.066
  28.993    1714     -532.0      846.0    0.065
  29.010    1715     -531.7      846.5    0.067
  29.030    1716     -531.1      847.4    0.082
  29.051    1717     -530.7      847.8    0.075
  29.067    1718     -529.8      848.3    0.073
  29.084    1719     -529.4      849.1    0.075
  29.102    1720     -529.2      849.6    0.072
  29.118    1721     -528.1      850.2    0.073
  29.134    1722     -528.3      850.3    0.069
  29.152    1723     -528.4      850.2    0.063
  29.170    1724     -528.7      850.2    0.066
  29.190    1725     -528.9      850.3    0.065
  29.210    1726     -528.7      849.8    0.063
  29.227    1727     -528.7      849.4    0.089
  29.244    1728     -528.6      849.4    0.076
  29.260    1729     -528.1      849.3    0.072
  29.278    1730     -527.7      849.8    0.075
  29.296    1731     -527.0      848.5    0.072
  29.315    1732     -525.8      847.0    0.070
  29.331    1733     -525.2      847.8    0.069
  29.350    1734     -524.8      847.3    0.066
  29.369    1735     -524.1      847.4    0.064
  29.385    1736     -522.8      847.5    0.065
  29.402    1737     -522.4      847.8    0.064
  29.419    1738     -522.5      848.5    0.063
  29.435    1739     -521.6      848.4    0.066
  29.454    1740     -520.4      847.8    0.064
  29.470    1741     -520.3      847.9    0.064
  29.487    1742     -522.0      848.2    0.066
  29.505    1743     -523.2      848.8    0.064
  29.521    1744     -524.3      848.6    0.069
  29.540    1745     -524.9      848.9    0.113
  29.556    1746     -524.1      848.7    0.085
  29.573    1747     -526.4      848.5    0.079
  29.592    1748     -526.4      847.6    0.072
  29.610    1749     -549.4      853.0    0.097
  29.627    1750     -549.5      853.4    0.077
  29.645    1751     -549.9      853.9    0.074
  29.661    1752     -549.8      853.1    0.073
  29.678    1753     -550.9      853.0    0.073
  29.695    1754     -551.3      853.0    0.072
  29.714    1755     -551.9      853.1    0.137
  29.729    1756     -551.9      853.2    0.081
  29.747    1757     -552.1      853.6    0.072
  29.765    1758     -552.9      854.4    0.068
  29.781    1759     -552.8      855.0    0.066
  29.798    1760     -552.8      854.7    0.064
  29.818    1761     -552.7      854.8    0.065
  29.835    1762     -552.3      854.2    0.075
  29.853    1763     -551.8      854.6    0.068
  29.869    1764     -551.9      854.1    0.065
  29.888    1765     -550.8      852.2    0.066
  29.907    1766     -550.0      852.7    0.079
  29.925    1767     -548.9      852.2    0.085
  29.942    1768     -548.1      851.6    0.075
  29.959    1769     -547.8      851.8    0.073
  29.976    1770     -546.6      852.0    0.079
  29.994    1771     -545.9      852.5    0.089
  30.012    1772     -545.2      852.5    0.077
  30.031    1773     -544.5      852.9    0.076
  30.048    1774     -543.5      852.5    0.072
  30.066    1775     -542.5      852.2    0.104
  30.082    1776     -541.9      852.1    0.072
  30.099    1777     -540.8      851.8    0.071
  30.118    1778     -539.6      851.7    0.070
  30.134    1779     -539.3      851.4    0.074
  30.152    1780     -539.1      850.8    0.069
  30.170    1781     -538.5      850.8    0.069
  30.190    1782     -538.1      851.4    0.069
  30.206    1783     -537.5      851.6    0.070
  30.226    1784     -537.9      852.3    0.072
  30.244    1785     -537.8      852.8    0.070
  30.260    1786     -536.8      851.9    0.069
  30.277    1787     -535.4      851.3    0.071
  30.297    1788     -534.8      851.1    0.128
  30.312    1789     -534.4      851.6    0.084
  30.328    1790     -533.6      851.6    0.078
  30.344    1791     -532.6      851.8    0.066
  30.361    1792     -531.7      850.7    0.064
  30.378    1793     -531.8      850.5    0.067
  30.397    1794     -531.9      851.5    0.063
  30.415    1795     -532.0      852.1    0.064
  30.434    1796     -532.1      851.1    0.077
  30.450    1797     -531.1      850.7    0.073
  30.468    1798     -531.2      850.3    0.071
  30.485    1799     -529.4      850.7    0.072
  30.503    1800     -528.1      849.5    0.070
  30.519    1801     -527.2      849.4    0.070
  30.536    1802     -527.2      848.5    0.073
  30.553    1803     -527.8      848.8    0.085
  30.572    1804     -528.9      848.3    0.074
  30.589    1805     -529.5      848.3    0.073
  30.607    1806     -530.0      848.4    0.071
  30.625    1807     -530.0      848.2    0.074
  30.640    1808     -530.1      848.1    0.071
  30.657    1809     -530.2      848.5    0.068
  30.673    1810     -530.8      848.4    0.070
  30.691    1811     -530.7      848.2    0.110
  30.711    1812     -530.3      848.1    0.079
  30.729    1813     -530.6      847.7    0.078
  30.745    1814     -531.0      847.4    0.072
  30.765    1815     -531.6      847.0    0.070
  30.784    1816     -531.6      847.3    0.071
  30.801    1817     -530.6      847.9    0.069
  30.817    1818     -529.9      848.4    0.070
  30.836    1819     -529.1      848.8    0.071
  30.852    1820     -528.2      848.8    0.077
  30.869    1821     -528.1      848.4    0.073
  30.888    1822     -527.4      848.7    0.083
  30.905    1823     -526.5      848.2    0.086
  30.921    1824     -526.5      848.2    0.073
  30.938    1825     -526.2      847.7    0.070
  30.954    1826     -526.0      848.1    0.063
  30.972    1827     -526.4      847.8    0.066
  30.988    1828     -525.8      848.6    0.067
  31.005    1829     -525.4      848.8    0.107
  31.021    1830     -525.3      848.9    0.064
  31.038    1831     -525.0      849.3    0.077
  31.056    1832     -524.1      849.1    0.070
  31.073    1833     -523.3      849.5    0.074
  31.089    1834     -524.6      849.0    0.073
  31.110    1835     -525.9      848.5    0.071
  31.126    1836     -525.8      847.7    0.098
  31.145    1837     -525.5      848.1    0.073
  31.162    1838     -525.0      847.7    0.074
  31.180    1839     -523.9      846.6    0.079
  31.198    1840     -524.0      846.5    0.071
  31.214    1841     -524.2      847.1    0.070
  31.234    1842     -524.3      846.9    0.073
  31.250    1843     -524.1      847.1    0.070
  31.267    1844     -523.7      847.9    0.070
  31.287    1845     -523.4      847.9    0.070
  31.303    1846     -522.4      848.3    0.069
  31.322    1847     -521.6      848.7    0.069
  31.338    1848     -520.7      849.1    0.071
  31.357    1849     -520.4      848.4    0.069
  31.372    1850     -520.5      848.6    0.070
  31.390    1851     -520.2      848.2    0.070
  31.407    1852     -520.3      848.5    0.069
  31.423    1853     -519.9      848.3    0.068
  31.440    1854     -519.4      847.2    0.070
  31.458    1855     -518.7      846.5    0.068
  31.478    1856     -518.2      846.9    0.073
  31.495    1857     -518.9      846.2    0.069
  31.513    1858     -517.8      844.9    0.068
  31.529    1859     -517.4      844.1    0.090
  31.548    1860     -518.1      844.6    0.071
  31.564    1861     -518.0      844.4    0.079
  31.580    1862     -517.5      845.0    0.074
  31.598    1863     -515.9      844.7    0.069
  31.616    1864     -515.3      843.1    0.071
  31.632    1865     -514.4      843.6    0.071
  31.649    1866     -514.1      843.1    0.069
  31.668    1867     -514.4      843.2    0.068
  31.684    1868     -514.4      843.9    0.069
  31.704    1869     -514.4      844.3    0.074
  31.722    1870     -514.4      844.1    0.070
  31.738    1871     -514.4      844.8    0.070
  31.755    1872     -514.1      844.3    0.070
  31.772    1873     -514.0      845.0    0.076
  31.791    1874     -514.3      844.9    0.073
  31.809    1875     -514.4      844.3    0.071
  31.825    1876     -514.2      844.6    0.069
  31.842    1877     -513.3      843.6    0.072
  31.860    1878     -512.9      842.9    0.071
  31.876    1879     -512.0      842.9    0.081
  31.893    1880     -512.3      843.2    0.078
  31.910    1881     -512.3      842.6    0.090
  31.927    1882     -512.0      842.7    0.094
  31.943    1883     -513.3      842.6    0.070
  31.960    1884     -513.1      842.9    0.063
  31.977    1885     -512.6      843.6    0.079
  31.994    1886     -511.9      843.7    0.077
  32.012    1887     -511.0      843.5    0.071
  32.028    1888     -511.1      843.8    0.076
  32.046    1889     -510.9      843.7    0.080
  32.063    1890     -510.5      844.1    0.073
  32.081    1891     -510.2      843.9    0.073
  32.098    1892     -509.6      843.5    0.069
  32.114    1893     -509.0      843.0    0.072
  32.132    1894     -507.8      842.6    0.071
  32.148    1895     -507.7      842.7    0.069
  32.165    1896     -506.7      842.2    0.067
  32.182    1897     -507.4      842.5    0.072
  32.202    1898     -507.8      843.0    0.069
  32.220    1899     -508.5      843.4    0.068
  32.238    1900     -508.1      843.6    0.073
  32.254    1901     -507.9      843.2    0.071
  32.273    1902     -508.0      842.6    0.069
  32.289    1903     -508.8      841.8    0.068
  32.309    1904     -509.3      841.7    0.069
  32.326    1905     -508.8      841.3    0.069
  32.342    1906     -508.6      841.2    0.083
  32.360    1907     -508.7      841.5    0.075
  32.376    1908     -508.8      841.3    0.074
  32.393    1909     -509.2      841.4    0.075
  32.411    1910     -509.4      841.1    0.081
  32.429    1911     -509.6      841.1    0.079
  32.447    1912     -508.9      841.3    0.072
  32.465    1913     -509.0      841.8    0.105
  32.481    1914     -508.4      841.9    0.082
  32.498    1915     -508.2      842.5    0.075
  32.515    1916     -508.5      842.3    0.073
  32.533    1917     -508.6      843.0    0.074
  32.550    1918     -507.4      842.1    0.073
  32.568    1919     -507.6      842.7    0.080
  32.586    1920     -507.6      842.7    0.094
  32.604    1921     -507.6      842.4    0.072
  32.622    1922     -507.4      842.7    0.072
  32.638    1923     -508.3      842.4    0.074
  32.655    1924     -528.8      847.7    0.069
  32.675    1925     -528.4      847.9    0.070
  32.691    1926     -528.2      848.2    0.070
  32.710    1927     -527.5      847.5    0.073
  32.726    1928     -526.5      846.7    0.078
  32.743    1929     -525.4      846.5    0.075
  32.761    1930     -524.6      846.6    0.071
  32.778    1931     -524.2      847.1    0.071
  32.795    1932     -523.4      847.0    0.084
  32.813    1933     -522.2      846.9    0.077
  32.829    1934     -522.5      846.9    0.075
  32.845    1935     -523.1      847.7    0.070
  32.862    1936     -521.9      847.3    0.064
  32.879    1937     -521.9      846.5    0.064
  32.896    1938     -521.9      846.8    0.063
  32.914    1939     -522.3      847.7    0.074
  32.930    1940     -522.0      847.2    0.070
  32.948    1941     -521.7      847.7    0.073
  32.965    1942     -522.3      847.6    0.070
  32.982    1943     -521.8      848.0    0.072
  32.999    1944     -521.5      848.3    0.069
  33.016    1945     -521.3      848.6    0.071
  33.034    1946     -520.1      849.0    0.074
  33.052    1947     -519.5      848.9    0.076
  33.068    1948     -519.8      849.5    0.071
  33.085    1949     -519.6      849.5    0.069
  33.102    1950     -518.9      849.0    0.071
  33.122    1951     -518.1      848.9    0.069
  33.140    1952     -517.7      848.5    0.074
  33.156    1953     -517.2      847.6    0.069
  33.173    1954     -517.3      847.7    0.070
  33.190    1955     -517.8      847.3    0.070
  33.207    1956     -518.0      848.1    0.070
  33.224    1957     -517.5      848.2    0.068
  33.244    1958     -517.5      848.4    0.071
  33.262    1959     -517.4      848.3    0.069
  33.278    1960     -518.1      848.5    0.070
  33.298    1961     -519.2      848.8    0.156
  33.313    1962     -518.9      848.9    0.079
  33.329    1963     -518.7      848.2    0.075
  33.346    1964     -519.3      848.8    0.076
  33.362    1965     -519.0      849.7    0.065
  33.379    1966     -519.1      849.3    0.063
  33.397    1967     -519.0      849.4    0.064
  33.413    1968     -518.8      849.3    0.062
  33.432    1969     -518.3      849.3    0.064
  33.449    1970     -517.4      849.2    0.072
  33.468    1971     -516.7      849.3    0.072
  33.484    1972     -517.5      849.4    0.072
  33.501    1973     -518.4      849.5    0.069
  33.518    1974     -518.5      850.0    0.068
  33.538    1975     -518.5      849.2    0.071
  33.555    1976     -517.9      849.8    0.085
  33.571    1977     -518.1      850.1    0.073
  33.588    1978     -517.6      850.5    0.071
  33.605    1979     -517.2      850.2    0.069
  33.622    1980     -517.8      849.7    0.070
  33.640    1981     -517.5      849.5    0.070
  33.656    1982     -517.9      849.4    0.069
  33.673    1983     -518.3      849.9    0.068
  33.690    1984     -517.7      850.4    0.070
  33.708    1985     -518.0      850.9    0.068
  33.725    1986     -517.2      849.7    0.068
  33.742    1987     -516.2      849.7    0.071
  33.759    1988     -516.3      849.8    0.069
  33.775    1989     -516.3      849.4    0.072
  33.792    1990     -516.8      849.7    0.071
  33.809    1991     -516.8      848.7    0.069
  33.826    1992     -516.3      849.7    0.075
  33.843    1993     -516.1      850.1    0.075
  33.860    1994     -516.8      850.4    0.072
  33.877    1995     -516.3      849.6    0.071
  33.894    1996     -515.5      849.2    0.070
  33.910    1997     -514.7      849.2    0.083
  33.931    1998     -513.8      849.7    0.074
  33.949    1999     -514.2      850.4    0.072
  33.965    2000     -514.1      850.0    0.072
  33.982    2001     -513.6      849.6    0.072
  34.000    2002     -513.6      849.5    0.070
  34.018    2003     -514.0      849.2    0.072
  34.037    2004     -514.5      849.3    0.072
  34.054    2005     -514.1      848.7    0.071
  34.076    2006     -513.6      848.2    0.073
  34.096    2007     -513.2      847.6    0.074
  34.114    2008     -513.8      847.4    0.070
  34.131    2009     -513.6      847.1    0.068
  34.147    2010     -512.7      847.8    0.068
  34.165    2011     -511.1      847.0    0.069
  34.183    2012     -510.3      846.9    0.071
  34.199    2013     -511.3      847.3    0.069
  34.216    2014     -511.2      848.0    0.069
  34.233    2015     -511.5      847.5    0.075
  34.250    2016     -511.9      847.7    0.072
  34.267    2017     -512.5      847.7    0.069
  34.285    2018     -512.4      847.8    0.072
  34.301    2019     -512.2      847.2    0.068
  34.318    2020     -513.2      848.3    0.068
  34.335    2021     -512.4      847.7    0.069
  34.352    2022     -512.9      848.3    0.070
  34.369    2023     -513.2      847.9    0.069
  34.386    2024     -513.2      847.3    0.072
  34.404    2025     -512.0      846.4    0.070
  34.422    2026     -511.0      845.9    0.070
  34.442    2027     -509.9      845.6    0.071
  34.458    2028     -510.3      845.9    0.069
  34.475    2029     -511.7      845.2    0.070
  34.493    2030     -511.5      843.9    0.077
  34.511    2031     -510.6      843.3    0.071
  34.529    2032     -510.6      843.0    0.070
  34.545    2033     -510.9      842.4    0.071
  34.564    2034     -511.6      842.0    0.081
  34.582    2035     -511.5      841.6    0.073
  34.601    2036     -511.3      841.9    0.071
  34.621    2037     -511.3      842.4    0.069
  34.637    2038     -512.8      842.3    0.071
  34.655    2039     -514.4      842.6    0.122
  34.672    2040     -514.6      842.0    0.087
  34.689    2041     -514.6      842.2    0.076
  34.707    2042     -514.3      841.3    0.073
  34.725    2043     -513.9      841.7    0.076
  34.743    2044     -513.8      841.4    0.080
  34.759    2045     -513.5      841.0    0.072
  34.776    2046     -513.4      840.0    0.071
  34.793    2047     -513.5      840.2    0.072
  34.813    2048     -514.7      840.3    0.069
  34.833    2049     -515.5      841.5    0.069
  34.849    2050     -514.7      841.1    0.072
  34.866    2051     -514.3      841.0    0.070
  34.883    2052     -513.1      841.9    0.069
  34.900    2053     -513.5      842.3    0.093
  34.917    2054     -513.3      842.1    0.075
  34.933    2055     -513.5      842.5    0.072
  34.950    2056     -511.8      842.3    0.073
  34.967    2057     -511.1      842.3    0.071
  34.986    2058     -511.1      842.7    0.074
  35.005    2059     -511.6      843.1    0.071
  35.024    2060     -512.1      843.2    0.069
  35.042    2061     -512.2      842.4    0.072
  35.058    2062     -512.0      842.4    0.071
  35.074    2063     -511.9      842.6    0.071
  35.090    2064     -511.8      842.2    0.078
  35.110    2065     -511.6      842.3    0.072
  35.128    2066     -511.7      841.8    0.069
  35.146    2067     -511.5      841.6    0.071
  35.164    2068     -511.6      841.0    0.069
  35.180    2069     -511.9      841.4    0.069
  35.197    2070     -512.0      840.6    0.071
  35.217    2071     -512.0      840.2    0.069
  35.234    2072     -511.8      840.0    0.069
  35.250    2073     -510.9      838.7    0.073
  35.267    2074     -510.1      838.8    0.070
  35.285    2075     -510.7      840.4    0.074
  35.304    2076     -511.8      840.1    0.069
  35.320    2077     -513.0      840.7    0.069
  35.337    2078     -513.3      840.5    0.070
  35.354    2079     -513.9      841.1    0.069
  35.370    2080     -513.6      840.0    0.068
  35.387    2081     -512.7      839.7    0.072
  35.404    2082     -513.2      839.5    0.070
  35.420    2083     -512.1      839.1    0.073
  35.437    2084     -512.1      839.4    0.071
  35.456    2085     -512.7      838.7    0.071
  35.473    2086     -513.2      838.3    0.069
  35.491    2087     -513.5      837.4    0.072
  35.507    2088     -512.0      837.3    0.068
  35.524    2089     -510.4      837.3    0.067
  35.541    2090     -510.9      836.9    0.071
  35.558    2091     -510.9      837.1    0.082
  35.575    2092     -511.6      837.2    0.074
  35.593    2093     -512.6      837.3    0.075
  35.613    2094     -513.7      836.0    0.072
  35.631    2095     -514.2      835.5    0.069
  35.647    2096     -513.4      835.5    0.070
  35.664    2097     -513.1      836.2    0.069
  35.681    2098     -512.7      835.7    0.070
  35.700    2099     -512.1      835.2    0.077
  35.717    2100     -511.9      834.4    0.134
  35.733    2101     -512.1      834.0    0.083
  35.752    2102     -512.3      833.8    0.080
  35.768    2103     -512.7      834.4    0.108
  35.786    2104     -512.7      834.5    0.107
  35.802    2105     -513.1      834.4    0.076
  35.821    2106     -513.7      834.2    0.068
  35.839    2107     -514.1      834.1    0.066
  35.857    2108     -514.8      833.8    0.065
  35.873    2109     -515.4      834.6    0.071
  35.889    2110     -515.9      834.5    0.069
  35.910    2111     -516.3      834.4    0.095
  35.927    2112     -516.5      833.7    0.074
  35.945    2113     -516.1      833.4    0.076
  35.961    2114     -515.6      832.7    0.070
  35.980    2115     -515.1      832.6    0.073
  35.996    2116     -514.5      833.0    0.071
  36.013    2117     -515.7      833.9    0.072
  36.031    2118     -515.1      833.4    0.072
  36.049    2119     -514.3      833.8    0.071
  36.065    2120     -512.9      833.9    0.069
  36.084    2121     -512.6      833.9    0.070
  36.102    2122     -512.7      833.6    0.069
  36.118    2123     -512.2      833.6    0.072
  36.135    2124     -511.8      834.4    0.070
  36.153    2125     -511.7      834.7    0.137
  36.170    2126     -512.0      833.8    0.075
  36.188    2127     -512.5      834.7    0.074
  36.206    2128     -512.6      835.5    0.071
  36.223    2129     -535.5      841.4    0.071
  36.242    2130     -535.4      841.1    0.072
  36.259    2131     -534.8      840.4    0.070
  36.277    2132     -533.7      840.6    0.082
  36.295    2133     -533.0      840.7    0.126
  36.313    2134     -532.4      840.7    0.083
  36.329    2135     -532.0      840.7    0.075
  36.345    2136     -531.7      840.3    0.072
  36.363    2137     -531.8      840.3    0.065
  36.380    2138     -531.7      840.5    0.063
  36.398    2139     -531.6      840.9    0.064
  36.416    2140     -530.6      842.1    0.063
  36.434    2141     -529.7      842.9    0.077
  36.451    2142     -528.1      842.8    0.074
  36.468    2143     -527.0      843.0    0.070
  36.486    2144     -526.6      842.7    0.070
  36.504    2145     -526.5      843.3    0.072
  36.522    2146     -526.4      843.1    0.070
  36.538    2147     -526.5      843.6    0.073
  36.555    2148     -526.0      843.1    0.082
  36.575    2149     -525.5      843.3    0.071
  36.593    2150     -525.7      842.9    0.075
  36.611    2151     -524.6      842.1    0.074
  36.629    2152     -523.9      842.6    0.072
  36.645    2153     -524.2      843.0    0.073
  36.662    2154     -524.2      843.1    0.070
  36.681    2155     -524.5      843.8    0.070
  36.699    2156     -524.0      843.5    0.070
  36.717    2157     -523.8      843.4    0.071
  36.735    2158     -523.2      843.1    0.069
  36.753    2159     -523.3      842.6    0.070
  36.772    2160     -523.4      841.9    0.069
  36.790    2161     -522.6      841.7    0.073
  36.808    2162     -522.2      841.2    0.069
  36.824    2163     -521.3      841.0    0.070
  36.841    2164     -520.7      840.8    0.074
  36.859    2165     -520.0      840.2    0.070
  36.877    2166     -519.5      840.2    0.069
  36.893    2167     -520.2      841.2    0.080
  36.910    2168     -519.6      841.0    0.088
  36.928    2169     -518.6      840.9    0.081
  36.946    2170     -517.9      840.2    0.078
  36.962    2171     -518.7      839.7    0.071
  36.981    2172     -518.0      840.1    0.069
  36.998    2173     -517.0      839.3    0.071
  37.014    2174     -515.9      838.8    0.069
  37.032    2175     -515.9      838.8    0.069
  37.050    2176     -515.8      838.4    0.074
  37.066    2177     -515.2      838.5    0.071
  37.083    2178     -515.3      838.4    0.069
  37.100    2179     -516.2      838.0    0.069
  37.118    2180     -517.4      837.5    0.071
  37.135    2181     -516.3      837.2    0.068
  37.151    2182     -516.2      837.5    0.074
  37.168    2183     -516.2      838.0    0.069
  37.185    2184     -516.9      837.1    0.068
  37.202    2185     -516.5      837.3    0.072
  37.218    2186     -516.7      837.2    0.070
  37.235    2187     -515.9      836.8    0.072
  37.252    2188     -516.6      836.4    0.072
  37.269    2189     -517.2      836.4    0.069
  37.286    2190     -516.6      836.4    0.071
  37.302    2191     -515.1      836.6    0.072
  37.319    2192     -514.0      836.4    0.069
  37.336    2193     -513.9      836.1    0.068
  37.353    2194     -514.5      836.5    0.071
  37.372    2195     -513.7      836.2    0.070
  37.388    2196     -513.9      836.4    0.069
  37.406    2197     -512.7      836.7    0.069
  37.423    2198     -510.9      836.8    0.068
  37.439    2199     -510.8      837.2    0.072
  37.458    2200     -511.8      837.2    0.072
  37.474    2201     -511.4      837.4    0.070
  37.491    2202     -511.5      837.9    0.070
  37.508    2203     -511.4      837.9    0.070
  37.525    2204     -510.1      837.8    0.069
  37.542    2205     -509.8      837.8    0.072
  37.560    2206     -509.0      838.1    0.080
  37.578    2207     -509.3      838.1    0.073
  37.594    2208     -509.6      838.1    0.076
  37.611    2209     -509.2      838.6    0.070
  37.628    2210     -509.2      839.2    0.071
  37.645    2211     -509.6      840.3    0.071
  37.662    2212     -510.3      839.9    0.069
  37.680    2213     -511.0      839.9    0.070
  37.696    2214     -511.0      838.5    0.072
  37.713    2215     -511.3      839.4    0.077
  37.732    2216     -512.3      838.2    0.069
  37.748    2217     -512.2      838.9    0.072
  37.766    2218     -511.7      839.2    0.070
  37.784    2219     -511.6      839.4    0.069
  37.802    2220     -511.6      839.7    0.070
  37.820    2221     -511.2      839.6    0.079
  37.836    2222     -511.5      839.7    0.077
  37.855    2223     -511.0      839.4    0.077
  37.872    2224     -510.2      840.1    0.072
  37.889    2225     -510.8      839.6    0.072
  37.905    2226     -510.5      839.2    0.087
  37.924    2227     -510.6      839.5    0.072
  37.940    2228     -510.7      839.7    0.070
  37.958    2229     -510.5      839.6    0.070
  37.976    2230     -510.6      839.2    0.077
  37.994    2231     -510.5      838.2    0.080
  38.010    2232     -510.3      837.8    0.069
  38.026    2233     -508.8      838.3    0.066
  38.044    2234     -508.5      839.1    0.082
  38.061    2235     -508.1      838.8    0.076
  38.078    2236     -507.8      839.0    0.070
  38.098    2237     -507.4      839.7    0.071
  38.116    2238     -507.8      839.0    0.069
  38.132    2239     -507.0      839.7    0.070
  38.151    2240     -506.1      840.4    0.072
  38.169    2241     -506.5      840.5    0.073
  38.185    2242     -507.5      840.3    0.069
